fips,name,type,totalvote2012,democrat2012,republican2012,others2012,write_ins2012,none_of_these_candidates2012
16019,Bonnevil,County,43217,9903,32276,881,157,0
16021,Boundary,County,4544,1225,3138,159,22,0
16023,Butte,County,1286,258,1001,20,7,0
16025,Camas,County,578,159,402,13,4,0
16027,Canyon,County,66101,19866,44369,1624,242,0
16029,Caribou,County,3052,386,2608,40,18,0
16031,Cassia,County,8396,1098,7154,119,25,0
16033,Clark,County,328,66,235,24,3,0
16035,Clearwat,County,3696,1032,2541,95,28,0
16037,Custer,County,2355,530,1744,65,16,0
16039,Elmore,County,8003,2513,5227,223,40,0
16041,Franklin,County,5600,325,5195,65,15,0
16043,Fremont,County,5802,810,4907,66,19,0
16045,Gem,County,7491,1957,5311,179,44,0
16047,Gooding,County,5118,1287,3696,110,25,0
16049,Idaho,County,7840,1708,5921,187,24,0
16051,Jefferso,County,11381,1303,9895,160,23,0
16053,Jerome,County,6681,1699,4804,151,27,0
16055,Kootenai,County,59833,18851,39381,1439,162,0
16057,Latah,County,16767,8306,7589,790,82,0
16059,Lemhi,County,4110,960,3029,99,22,0
16061,Lewis,County,1615,396,1173,40,6,0
16063,Lincoln,County,1663,469,1141,46,7,0
16065,Madison,County,14412,832,13445,123,12,0
16067,Minidoka,County,6973,1390,5442,107,34,0
16069,Nez Perc,County,16850,6451,9967,350,82,0
16071,Oneida,County,2089,217,1838,27,7,0
16073,Owyhee,County,3724,833,2794,81,16,0
16075,Payette,County,8495,2271,6004,194,26,0
16077,Power,County,2904,982,1870,39,13,0
16079,Shoshone,County,5148,2277,2699,145,27,0
16081,Teton,County,4523,1926,2458,118,21,0
16083,Twin Fal,County,28145,7541,19773,686,145,0
16085,Valley,County,4919,2095,2664,138,22,0
16087,Washingt,County,4331,1104,3128,81,18,0
17001,Adams,County,30607,9648,20416,543,0,0
17003,Alexande,County,3501,1965,1487,49,0,0
17005,Bond,County,7336,3020,4095,221,0,0
17007,Boone,County,21365,9883,11096,386,0,0
17009,Brown,County,2364,787,1513,64,0,0
17011,Bureau,County,16631,8134,8164,333,0,0
17013,Calhoun,County,2576,1080,1440,56,0,0
17015,Carroll,County,7386,3665,3555,166,0,0
17017,Cass,County,4862,2053,2707,102,0,0
17019,Champaig,County,78359,40831,35312,2197,19,0
17021,Christia,County,14701,5494,8885,322,0,0
17023,Clark,County,7860,2591,5144,125,0,0
17025,Clay,County,5908,1584,4190,134,0,0
17027,Clinton,County,16450,5596,10524,330,0,0
17029,Coles,County,21358,9262,11631,465,0,0
17031,Cook,County,2011598,1488537,495542,27428,91,0
17033,Crawford,County,8609,2858,5585,166,0,0
17035,Cumberla,County,5295,1641,3509,145,0,0
17037,DeKalb,County,41092,21207,18934,948,3,0
17039,De Witt,County,7345,2601,4579,165,0,0
17041,Douglas,County,7897,2430,5334,133,0,0
17043,DuPage,County,401081,199460,195046,6571,4,0
17045,Edgar,County,7819,2565,5132,122,0,0
17047,Edwards,County,3228,754,2405,69,0,0
17049,Effingha,County,16613,3861,12501,251,0,0
17051,Fayette,County,8971,2853,5951,167,0,0
17053,Ford,County,6006,1656,4229,121,0,0
17055,Franklin,County,17914,7254,10267,393,0,0
17057,Fulton,County,15356,8328,6632,396,0,0
17059,Gallatin,County,2573,1029,1492,52,0,0
17061,Greene,County,5622,2023,3451,148,0,0
17063,Grundy,County,21244,9451,11343,450,0,0
17065,Hamilton,County,3941,1269,2566,106,0,0
17067,Hancock,County,9111,3650,5271,190,0,0
17069,Hardin,County,2330,742,1535,53,0,0
17071,Henderso,County,3568,1978,1541,49,0,0
17073,Henry,County,24322,12332,11583,407,0,0
17075,Iroquois,County,12784,3413,9120,251,0,0
17077,Jackson,County,24012,13319,9864,827,2,0
17079,Jasper,County,5043,1436,3514,93,0,0
17081,Jefferso,County,16320,6089,9811,420,0,0
17083,Jersey,County,9959,3667,6039,253,0,0
17085,Jo Davie,County,11429,5667,5534,228,0,0
17087,Johnson,County,5672,1572,3963,137,0,0
17089,Kane,County,181648,90332,88335,2975,6,0
17091,Kankakee,County,45509,21595,23136,778,0,0
17093,Kendall,County,47295,22471,24047,775,2,0
17095,Knox,County,23278,13451,9408,419,0,0
17097,Lake,County,287493,153757,129764,3965,7,0
17099,LaSalle,County,47259,23073,23256,929,1,0
17101,Lawrence,County,5989,2011,3857,121,0,0
17103,Lee,County,15301,6937,8059,304,1,0
17105,Livingst,County,15039,5020,9753,266,0,0
17107,Logan,County,12053,3978,7844,231,0,0
17109,McDonoug,County,12454,5967,6147,340,0,0
17111,McHenry,County,133844,59797,71598,2445,4,0
17113,McLean,County,73382,31883,39947,1548,4,0
17115,Macon,County,48899,22780,25309,809,1,0
17117,Macoupin,County,21010,9464,10946,600,0,0
17119,Madison,County,122473,58922,60608,2942,1,0
17121,Marion,County,15764,6225,9248,291,0,0
17123,Marshall,County,5850,2455,3290,104,1,0
17125,Mason,County,6272,2867,3265,140,0,0
17127,Massac,County,6495,2092,4278,125,0,0
17129,Menard,County,6151,2100,3948,103,0,0
17131,Mercer,County,8534,4507,3876,151,0,0
17133,Monroe,County,17432,6215,10888,329,0,0
17135,Montgome,County,12133,5058,6776,298,1,0
17137,Morgan,County,14096,5806,7972,318,0,0
17139,Moultrie,County,6057,2144,3784,129,0,0
17141,Ogle,County,23367,9514,13422,431,0,0
17143,Peoria,County,78411,40209,36774,1427,1,0
17145,Perry,County,9549,3819,5507,223,0,0
17147,Piatt,County,8707,3090,5413,204,0,0
17149,Pike,County,7286,2278,4860,148,0,0
17151,Pope,County,2222,650,1512,59,1,0
17153,Pulaski,County,3003,1389,1564,50,0,0
17155,Putnam,County,3135,1559,1502,74,0,0
17157,Randolph,County,14392,5759,8290,343,0,0
17159,Richland,County,7282,2362,4756,164,0,0
17161,Rock Isl,County,65016,39157,24934,924,1,0
17163,St. Clai,County,119466,67285,50125,2054,2,0
17165,Saline,County,10720,3701,6806,213,0,0
17167,Sangamon,County,94297,42107,50225,1961,4,0
17169,Schuyler,County,3890,1727,2069,94,0,0
17171,Scott,County,2555,910,1587,58,0,0
17173,Shelby,County,10395,3342,6843,210,0,0
17175,Stark,County,2662,1095,1528,39,0,0
17177,Stephens,County,21055,10165,10512,378,0,0
17179,Tazewell,County,61048,24438,35335,1273,2,0
17181,Union,County,8282,3137,4957,188,0,0
17183,Vermilio,County,30314,12878,16892,544,0,0
17185,Wabash,County,5134,1590,3478,66,0,0
17187,Warren,County,7793,4044,3618,131,0,0
17189,Washingt,County,7405,2450,4792,163,0,0
17191,Wayne,County,7680,1514,5988,178,0,0
17193,White,County,7064,2188,4731,145,0,0
17195,Whitesid,County,25768,14833,10448,487,0,0
17197,Will,County,277387,144229,128969,4177,12,0
17199,Williams,County,29143,10647,17909,584,3,0
17201,Winnebag,County,118984,61732,55138,2103,11,0
17203,Woodford,County,18874,5572,12961,341,0,0
18001,Adams,County,13011,3806,8937,268,0,0
18003,Allen,County,146939,60036,84613,2290,0,0
18005,Bartholo,County,29326,10625,18083,618,0,0
18007,Benton,County,3578,1159,2329,90,0,0
18009,Blackfor,County,4743,1927,2711,105,0,0
18011,Boone,County,27737,8328,18808,601,0,0
18013,Brown,County,7604,3060,4332,212,0,0
18015,Carroll,County,7810,2635,4999,176,0,0
18017,Cass,County,14161,5371,8443,347,0,0
18019,Clark,County,47146,20807,25450,889,0,0
18021,Clay,County,10784,3460,7096,228,0,0
18023,Clinton,County,9883,3308,6338,237,0,0
18025,Crawford,County,4590,2041,2421,128,0,0
18027,Daviess,County,10250,2437,7638,175,0,0
18029,Dearborn,County,22356,6528,15394,434,0,0
18031,Decatur,County,10308,2941,7119,248,0,0
18033,DeKalb,County,16328,5419,10587,322,0,0
18035,Delaware,County,44968,22654,21251,1063,0,0
18037,Dubois,County,18542,6522,11654,366,0,0
18039,Elkhart,County,67852,24399,42378,1075,0,0
18041,Fayette,County,8837,3555,5045,237,0,0
18043,Floyd,County,35305,14812,19878,615,0,0
18045,Fountain,County,7111,2237,4664,210,0,0
18047,Franklin,County,10560,2909,7424,227,0,0
18049,Fulton,County,8126,2621,5317,188,0,0
18051,Gibson,County,14721,4928,9487,306,0,0
18053,Grant,County,25285,9589,15151,545,0,0
18055,Greene,County,13111,4350,8457,304,0,0
18057,Hamilton,County,136863,43796,90747,2320,0,0
18059,Hancock,County,32843,9319,22796,728,0,0
18061,Harrison,County,17671,6607,10640,424,0,0
18063,Hendrick,County,66644,21112,44312,1220,0,0
18065,Henry,County,19007,7613,10838,556,0,0
18067,Howard,County,36290,15135,20327,828,0,0
18069,Huntingt,County,15765,4596,10862,307,0,0
18071,Jackson,County,16712,5838,10419,455,0,0
18073,Jasper,County,12896,4672,7955,269,0,0
18075,Jay,County,7901,3063,4645,193,0,0
18077,Jefferso,County,13126,5728,7096,302,0,0
18079,Jennings,County,10250,3821,6120,309,0,0
18081,Johnson,County,57964,17260,39513,1191,0,0
18083,Knox,County,15145,5228,9612,305,0,0
18085,Kosciusk,County,30060,6862,22558,640,0,0
18087,LaGrange,County,9316,2898,6231,187,0,0
18089,Lake,County,201758,130897,68431,2430,0,0
18091,LaPorte,County,43681,24107,18615,959,0,0
18093,Lawrence,County,17822,5779,11622,421,0,0
18095,Madison,County,52370,24407,26769,1194,0,0
18097,Marion,County,359009,216336,136509,6164,0,0
18099,Marshall,County,17765,6137,11260,368,0,0
18101,Martin,County,4743,1351,3262,130,0,0
18103,Miami,County,12781,4222,8174,385,0,0
18105,Monroe,County,57223,33436,22481,1306,0,0
18107,Montgome,County,14440,4271,9824,345,0,0
18109,Morgan,County,28266,7969,19591,706,0,0
18111,Newton,County,5654,2212,3291,151,0,0
18113,Noble,County,16244,5229,10680,335,0,0
18115,Ohio,County,2819,994,1759,66,0,0
18117,Orange,County,7776,2939,4617,220,0,0
18119,Owen,County,8113,2823,5062,228,0,0
18121,Parke,County,6515,2110,4234,171,0,0
18123,Perry,County,7875,4316,3403,156,0,0
18125,Pike,County,5926,2125,3627,174,0,0
18127,Porter,County,73039,37252,34406,1381,0,0
18129,Posey,County,12226,4533,7430,263,0,0
18131,Pulaski,County,5399,1899,3366,134,0,0
18133,Putnam,County,13829,4507,9005,317,0,0
18135,Randolph,County,10189,3769,6218,202,0,0
18137,Ripley,County,10983,3241,7484,258,0,0
18139,Rush,County,7026,2221,4633,172,0,0
18141,St. Jose,County,110704,56460,52578,1666,0,0
18143,Scott,County,8720,3998,4539,183,0,0
18145,Shelby,County,16760,5359,10978,423,0,0
18147,Spencer,County,9728,4026,5515,187,0,0
18149,Starke,County,8754,3809,4738,207,0,0
18151,Steuben,County,13695,4853,8547,295,0,0
18153,Sullivan,County,8290,3191,4902,197,0,0
18155,Switzerl,County,3397,1437,1872,88,0,0
18157,Tippecan,County,56896,26711,28757,1428,0,0
18159,Tipton,County,7365,2432,4773,160,0,0
18161,Union,County,3100,1018,2022,60,0,0
18163,Vanderbu,County,72404,31725,39389,1290,0,0
18165,Vermilli,County,6581,2979,3426,176,0,0
18167,Vigo,County,39877,19712,19369,796,0,0
18169,Wabash,County,12874,3973,8644,257,0,0
18171,Warren,County,3800,1324,2377,99,0,0
18173,Warrick,County,28384,10181,17680,523,0,0
18175,Washingt,County,10737,3909,6533,295,0,0
18177,Wayne,County,25477,10591,14321,565,0,0
18179,Wells,County,12935,3436,9256,243,0,0
18181,White,County,9903,3637,5970,296,0,0
18183,Whitley,County,15011,4420,10258,333,0,0
19001,Adair,County,3996,1790,2114,92,0,0
19003,Adams,County,2185,1028,1108,49,0,0
19005,Allamake,County,6934,3553,3264,117,0,0
19007,Appanoos,County,6245,2951,3161,133,0,0
19009,Audubon,County,3457,1611,1802,44,0,0
19011,Benton,County,14023,6862,6940,221,0,0
19013,Black Ha,County,67141,39821,26235,1085,0,0
19015,Boone,County,14388,7512,6556,320,0,0
19017,Bremer,County,13346,6763,6405,178,0,0
19019,Buchanan,County,10535,5911,4450,174,0,0
19021,Buena Vi,County,8383,3700,4554,129,0,0
19023,Butler,County,7545,3329,4106,110,0,0
19025,Calhoun,County,5230,2238,2891,101,0,0
19027,Carroll,County,10674,4947,5601,126,0,0
19029,Cass,County,7205,2858,4217,130,0,0
19031,Cedar,County,9649,4972,4529,148,0,0
19033,Cerro Go,County,23824,13316,10128,380,0,0
19035,Cherokee,County,6415,2634,3662,119,0,0
19037,Chickasa,County,6484,3554,2836,94,0,0
19039,Clarke,County,4430,2189,2124,117,0,0
19041,Clay,County,8502,3385,4951,166,0,0
19043,Clayton,County,9138,4806,4164,168,0,0
19045,Clinton,County,25000,15141,9432,427,0,0
19047,Crawford,County,6752,3066,3595,91,0,0
19049,Dallas,County,38116,16576,20988,552,0,0
19051,Davis,County,3773,1520,2138,115,0,0
19053,Decatur,County,3833,1791,1947,95,0,0
19055,Delaware,County,9378,4616,4636,126,0,0
19057,Des Moin,County,20385,11888,8136,361,0,0
19059,Dickinso,County,10159,4095,5912,152,0,0
19061,Dubuque,County,50894,28768,21280,846,0,0
19063,Emmet,County,4687,2099,2507,81,0,0
19065,Fayette,County,10366,5732,4492,142,0,0
19067,Floyd,County,8257,4680,3472,105,0,0
19069,Franklin,County,5186,2266,2823,97,0,0
19071,Fremont,County,3668,1637,1972,59,0,0
19073,Greene,County,4846,2375,2380,91,0,0
19075,Grundy,County,6962,2635,4215,112,0,0
19077,Guthrie,County,5888,2569,3171,148,0,0
19079,Hamilton,County,7927,3782,3991,154,0,0
19081,Hancock,County,5925,2521,3317,87,0,0
19083,Hardin,County,8898,4075,4670,153,0,0
19085,Harrison,County,7322,3136,4065,121,0,0
19087,Henry,County,9697,4460,5035,202,0,0
19089,Howard,County,4645,2768,1795,82,0,0
19091,Humboldt,County,5158,1972,3099,87,0,0
19093,Ida,County,3663,1321,2286,56,0,0
19095,Iowa,County,8866,4144,4569,153,0,0
19097,Jackson,County,10242,5907,4177,158,0,0
19099,Jasper,County,19515,10257,8877,381,0,0
19101,Jefferso,County,8530,4798,3436,296,0,0
19103,Johnson,County,75977,50666,23698,1613,0,0
19105,Jones,County,10449,5534,4721,194,0,0
19107,Keokuk,County,5266,2303,2843,120,0,0
19109,Kossuth,County,8923,3850,4937,136,0,0
19111,Lee,County,18911,10714,7785,412,0,0
19113,Linn,County,118453,68581,47622,2250,0,0
19115,Louisa,County,4968,2452,2420,96,0,0
19117,Lucas,County,4323,1987,2254,82,0,0
19119,Lyon,County,6509,1423,4978,108,0,0
19121,Madison,County,8458,3630,4638,190,0,0
19123,Mahaska,County,10883,4213,6448,222,0,0
19125,Marion,County,17687,7507,9828,352,0,0
19127,Marshall,County,19064,10257,8472,335,0,0
19129,Mills,County,7212,2848,4216,148,0,0
19131,Mitchell,County,5586,2831,2643,112,0,0
19133,Monona,County,4742,2101,2557,84,0,0
19135,Monroe,County,3830,1731,2026,73,0,0
19137,Montgome,County,5025,1922,3001,102,0,0
19139,Muscatin,County,19865,11323,8168,374,0,0
19141,O'Brien,County,7341,1969,5266,106,0,0
19143,Osceola,County,3194,912,2230,52,0,0
19145,Page,County,7079,2613,4348,118,0,0
19147,Palo Alt,County,4887,2139,2660,88,0,0
19149,Plymouth,County,12950,4164,8597,189,0,0
19151,Pocahont,County,4032,1523,2396,113,0,0
19153,Polk,County,228882,128465,96096,4321,0,0
19155,Pottawat,County,42301,19644,21860,797,0,0
19157,Poweshie,County,9975,5357,4424,194,0,0
19159,Ringgold,County,2599,1186,1368,45,0,0
19161,Sac,County,5291,2122,3094,75,0,0
19163,Scott,County,90263,50652,38251,1360,0,0
19165,Shelby,County,6483,2469,3911,103,0,0
19167,Sioux,County,17308,2700,14407,201,0,0
19169,Story,County,47150,26192,19668,1290,0,0
19171,Tama,County,9017,4768,4098,151,0,0
19173,Taylor,County,2995,1262,1683,50,0,0
19175,Union,County,5957,3043,2813,101,0,0
19177,Van Bure,County,3569,1402,2064,103,0,0
19179,Wapello,County,15770,8663,6789,318,0,0
19181,Warren,County,26072,12551,13052,469,0,0
19183,Washingt,County,11004,5115,5562,327,0,0
19185,Wayne,County,2900,1251,1583,66,0,0
19187,Webster,County,18292,9537,8469,286,0,0
19189,Winnebag,County,5918,2903,2906,109,0,0
19191,Winneshi,County,11084,6256,4622,206,0,0
19193,Woodbury,County,45019,22302,21841,876,0,0
19195,Worth,County,4172,2350,1744,78,0,0
19197,Wright,County,6278,2836,3349,93,0,0
20001,Allen,County,5310,1869,3316,124,1,0
20003,Anderson,County,3315,944,2276,95,0,0
20005,Atchison,County,6674,2567,3917,187,3,0
20007,Barber,County,2314,482,1772,60,0,0
20009,Barton,County,10341,2297,7874,170,0,0
20011,Bourbon,County,6254,1996,4102,156,0,0
20013,Brown,County,3993,1076,2829,88,0,0
20015,Butler,County,26085,7282,18157,643,3,0
20017,Chase,County,1271,358,875,37,1,0
20019,Chautauq,County,1630,280,1304,46,0,0
20021,Cherokee,County,8571,2930,5456,185,0,0
20023,Cheyenne,County,1426,233,1159,34,0,0
20025,Clark,County,1017,174,805,38,0,0
20027,Clay,County,3686,834,2788,64,0,0
20029,Cloud,County,4058,974,2954,130,0,0
20031,Coffey,County,3906,898,2903,105,0,0
20033,Comanche,County,928,143,767,18,0,0
20035,Cowley,County,12710,4319,8081,310,0,0
20037,Crawford,County,14945,6826,7708,409,2,0
20039,Decatur,County,1532,266,1218,48,0,0
20041,Dickinso,County,8042,2020,5832,190,0,0
20043,Doniphan,County,3403,902,2414,87,0,0
20045,Douglas,County,48145,29267,17401,1458,19,0
20047,Edwards,County,1385,298,1059,28,0,0
20049,Elk,County,1369,281,1049,39,0,0
20051,Ellis,County,11714,3057,8399,258,0,0
20053,Ellswort,County,2712,702,1930,80,0,0
20055,Finney,County,9084,2682,6219,182,1,0
20057,Ford,County,8362,2600,5602,160,0,0
20059,Franklin,County,10990,3694,6984,312,0,0
20061,Geary,County,7845,3332,4372,141,0,0
20063,Gove,County,1383,176,1168,39,0,0
20065,Graham,County,1340,256,1056,28,0,0
20067,Grant,County,2306,456,1811,39,0,0
20069,Gray,County,1958,324,1603,31,0,0
20071,Greeley,County,670,113,543,14,0,0
20073,Greenwoo,County,2123,478,1590,55,0,0
20075,Hamilton,County,877,163,693,21,0,0
20077,Harper,County,2389,550,1759,80,0,0
20079,Harvey,County,14294,5373,8588,333,0,0
20081,Haskell,County,1396,215,1159,22,0,0
20083,Hodgeman,County,1060,179,868,13,0,0
20085,Jackson,County,5561,1901,3527,133,0,0
20087,Jefferso,County,8013,2977,4827,209,0,0
20089,Jewell,County,1497,229,1235,33,0,0
20091,Johnson,County,274365,110526,158401,5409,29,0
20093,Kearny,County,1386,268,1097,21,0,0
20095,Kingman,County,3231,733,2397,101,0,0
20097,Kiowa,County,1144,163,976,5,0,0
20099,Labette,County,8037,3117,4742,177,1,0
20101,Lane,County,928,172,739,17,0,0
20103,Leavenwo,County,29085,11357,17059,668,1,0
20105,Lincoln,County,1483,289,1165,29,0,0
20107,Linn,County,4467,1170,3177,120,0,0
20109,Logan,County,1350,197,1126,27,0,0
20111,Lyon,County,11875,5111,6470,294,0,0
20113,McPherso,County,12297,3449,8545,301,2,0
20115,Marion,County,5409,1385,3889,135,0,0
20117,Marshall,County,4773,1469,3195,109,0,0
20119,Meade,County,1709,258,1428,23,0,0
20121,Miami,County,14856,4712,9858,286,0,0
20123,Mitchell,County,2965,584,2327,54,0,0
20125,Montgome,County,12417,3501,8630,286,0,0
20127,Morris,County,2562,718,1773,71,0,0
20129,Morton,County,1278,189,1072,17,0,0
20131,Nemaha,County,5026,1000,3930,96,0,0
20133,Neosho,County,6480,2050,4272,158,0,0
20135,Ness,County,1444,218,1209,17,0,0
20137,Norton,County,2325,398,1878,49,0,0
20139,Osage,County,6906,2268,4427,211,0,0
20141,Osborne,County,1838,324,1479,35,0,0
20143,Ottawa,County,2933,558,2295,80,0,0
20145,Pawnee,County,2608,718,1836,54,0,0
20147,Phillips,County,2565,382,2135,48,0,0
20149,Pottawat,County,9479,2335,6804,340,0,0
20151,Pratt,County,3801,980,2771,50,0,0
20153,Rawlins,County,1444,190,1223,31,0,0
20155,Reno,County,24422,8085,15718,616,3,0
20157,Republic,County,2686,477,2134,75,0,0
20159,Rice,County,3681,911,2676,94,0,0
20161,Riley,County,21101,8977,11507,611,6,0
20163,Rooks,County,2460,361,2038,61,0,0
20165,Rush,County,1570,367,1166,37,0,0
20167,Russell,County,3200,593,2553,54,0,0
20169,Saline,County,21496,7040,13840,613,3,0
20171,Scott,County,2052,277,1728,47,0,0
20173,Sedgwick,County,182895,71977,106506,4396,16,0
20175,Seward,County,5176,1490,3617,69,0,0
20177,Shawnee,County,76508,36975,37782,1750,1,0
20179,Sheridan,County,1342,168,1154,20,0,0
20181,Sherman,County,2623,577,1976,70,0,0
20183,Smith,County,2023,358,1624,41,0,0
20185,Stafford,County,1839,404,1385,50,0,0
20187,Stanton,County,759,143,605,11,0,0
20189,Stevens,County,2034,252,1749,33,0,0
20191,Sumner,County,9141,2658,6260,223,0,0
20193,Thomas,County,3474,598,2788,88,0,0
20195,Trego,County,1579,291,1261,27,0,0
20197,Wabaunse,County,3267,918,2256,93,0,0
20199,Wallace,County,798,68,719,11,0,0
20201,Washingt,County,2889,524,2316,49,0,0
20203,Wichita,County,987,157,821,9,0,0
20205,Wilson,County,3717,818,2825,74,0,0
20207,Woodson,County,1447,380,1035,31,1,0
20209,Wyandott,County,50738,34302,15496,938,2,0
21001,Adair,County,7600,1660,5841,99,0,0
21003,Allen,County,7100,1808,5184,108,0,0
21005,Anderson,County,10320,3315,6822,183,0,0
21007,Ballard,County,3895,1189,2647,59,0,0
21009,Barren,County,16568,5400,10922,245,1,0
21011,Bath,County,4122,1770,2275,77,0,0
21013,Bell,County,9482,2224,7127,131,0,0
21015,Boone,County,52511,15629,35922,958,2,0
21017,Bourbon,County,7923,3075,4692,155,1,0
21019,Boyd,County,19049,7776,10884,389,0,0
21021,Boyle,County,12373,4471,7703,199,0,0
21023,Bracken,County,3232,1147,2029,56,0,0
21025,Breathit,County,5008,1562,3318,128,0,0
21027,Breckinr,County,7969,2825,5025,119,0,0
21029,Bullitt,County,31779,9971,21306,501,1,0
21031,Butler,County,5060,1293,3716,51,0,0
21033,Caldwell,County,5860,1852,3904,104,0,0
21035,Calloway,County,15072,5317,9440,315,0,0
21037,Campbell,County,40177,15080,24240,855,2,0
21039,Carlisle,County,2619,750,1835,34,0,0
21041,Carroll,County,3680,1629,1999,52,0,0
21043,Carter,County,8908,3383,5279,246,0,0
21045,Casey,County,6091,1086,4904,101,0,0
21047,Christia,County,21955,8252,13475,228,0,0
21049,Clark,County,15416,5228,9931,257,0,0
21051,Clay,County,7383,1111,6176,96,0,0
21053,Clinton,County,4393,752,3569,72,0,0
21055,Crittend,County,3854,960,2839,55,0,0
21057,Cumberla,County,2854,599,2216,38,1,0
21059,Daviess,County,42087,16208,25092,787,0,0
21061,Edmonson,County,4668,1374,3232,62,0,0
21063,Elliott,County,2399,1186,1126,87,0,0
21065,Estill,County,5184,1356,3749,79,0,0
21067,Fayette,County,125866,62080,60795,2985,6,0
21069,Fleming,County,5782,1911,3780,91,0,0
21071,Floyd,County,14890,4733,9784,373,0,0
21073,Franklin,County,23337,11535,11345,457,0,0
21075,Fulton,County,2481,1022,1425,34,0,0
21077,Gallatin,County,3061,1238,1758,64,1,0
21079,Garrard,County,7077,1661,5310,106,0,0
21081,Grant,County,8608,2810,5664,133,1,0
21083,Graves,County,15503,4547,10699,257,0,0
21085,Grayson,County,9271,2744,6404,123,0,0
21087,Green,County,4856,1165,3634,57,0,0
21089,Greenup,County,15168,6027,8855,283,3,0
21091,Hancock,County,4134,1833,2212,89,0,0
21093,Hardin,County,39218,15214,23357,646,1,0
21095,Harlan,County,10657,1830,8652,175,0,0
21097,Harrison,County,7163,2471,4556,136,0,0
21099,Hart,County,6622,2283,4257,82,0,0
21101,Henderso,County,18622,8091,10296,233,2,0
21103,Henry,County,6590,2530,3940,120,0,0
21105,Hickman,County,2139,686,1431,22,0,0
21107,Hopkins,County,19767,5789,13681,297,0,0
21109,Jackson,County,5061,612,4365,84,0,0
21111,Jefferso,County,339579,186181,148423,4955,20,0
21113,Jessamin,County,20633,6001,14233,399,0,0
21115,Johnson,County,9035,1723,7095,217,0,0
21117,Kenton,County,67704,24920,41389,1389,6,0
21119,Knott,County,5693,1420,4130,143,0,0
21121,Knox,County,11100,2484,8467,149,0,0
21123,Larue,County,5764,1733,3911,120,0,0
21125,Laurel,County,22408,3905,18151,352,0,0
21127,Lawrence,County,5592,1520,3995,77,0,0
21129,Lee,County,2623,595,1977,51,0,0
21131,Leslie,County,4950,433,4439,78,0,0
21133,Letcher,County,8758,1702,6811,245,0,0
21135,Lewis,County,4769,1342,3326,101,0,0
21137,Lincoln,County,9152,2582,6416,154,0,0
21139,Livingst,County,4511,1346,3089,76,0,0
21141,Logan,County,10510,3469,6899,142,0,0
21143,Lyon,County,3839,1373,2412,54,0,0
21145,McCracke,County,30551,10062,19979,508,2,0
21147,McCreary,County,5707,1069,4564,74,0,0
21149,McLean,County,4200,1432,2705,63,0,0
21151,Madison,County,33322,11512,21128,682,0,0
21153,Magoffin,County,4906,1433,3391,82,0,0
21155,Marion,County,7318,3418,3800,100,0,0
21157,Marshall,County,15719,5022,10402,295,0,0
21159,Martin,County,3824,574,3180,70,0,0
21161,Mason,County,6881,2592,4197,91,1,0
21163,Meade,County,10916,4122,6606,188,0,0
21165,Menifee,County,2598,1048,1484,66,0,0
21167,Mercer,County,9939,2966,6820,153,0,0
21169,Metcalfe,County,4184,1425,2676,83,0,0
21171,Monroe,County,4746,936,3762,48,0,0
21173,Montgome,County,10248,3701,6398,149,0,0
21175,Morgan,County,4472,1369,3021,82,0,0
21177,Muhlenbe,County,12739,4771,7762,206,0,0
21179,Nelson,County,18533,7611,10673,248,1,0
21181,Nicholas,County,2581,948,1583,50,0,0
21183,Ohio,County,9646,2987,6470,189,0,0
21185,Oldham,County,29884,9240,20179,465,0,0
21187,Owen,County,4557,1501,2971,85,0,0
21189,Owsley,County,1580,283,1279,18,0,0
21191,Pendleto,County,5534,1859,3556,119,0,0
21193,Perry,County,10241,2047,8040,154,0,0
21195,Pike,County,23636,5646,17590,398,2,0
21197,Powell,County,4481,1620,2766,95,0,0
21199,Pulaski,County,26003,4976,20714,313,0,0
21201,Robertso,County,935,340,579,16,0,0
21203,Rockcast,County,6216,1097,5028,91,0,0
21205,Rowan,County,7665,3438,4035,192,0,0
21207,Russell,County,7909,1445,6346,118,0,0
21209,Scott,County,20573,7532,12679,362,0,0
21211,Shelby,County,18663,6634,11790,239,0,0
21213,Simpson,County,7093,2650,4355,87,1,0
21215,Spencer,County,8431,2549,5726,156,0,0
21217,Taylor,County,10950,3285,7551,114,0,0
21219,Todd,County,4718,1403,3247,68,0,0
21221,Trigg,County,6742,2115,4520,105,2,0
21223,Trimble,County,3543,1355,2133,55,0,0
21225,Union,County,5979,1942,3955,82,0,0
21227,Warren,County,43903,16805,26384,711,3,0
21229,Washingt,County,5219,1669,3495,55,0,0
21231,Wayne,County,7210,1855,5289,66,0,0
21233,Webster,County,5470,1765,3607,98,0,0
21235,Whitley,County,13072,2683,10232,157,0,0
21237,Wolfe,County,2559,976,1542,41,0,0
21239,Woodford,County,12332,4883,7219,230,0,0
22001,Acadia,Parish,26835,6560,19931,321,23,0
22003,Allen,Parish,9307,2617,6495,180,15,0
22005,Ascensio,Parish,51073,16349,33856,824,44,0
22007,Assumpti,Parish,10992,4754,6083,150,5,0
22009,Avoyelle,Parish,17032,6077,10670,267,18,0
22011,Beaurega,Parish,14225,2828,11112,268,17,0
22013,Bienvill,Parish,7203,3490,3641,69,3,0
22015,Bossier,Parish,48562,12956,34988,609,9,0
22017,Caddo,Parish,111765,58042,52459,1223,41,0
